TimeSinceReference,Pressure,SmoothedPressure
9250.906,-3.0026065838189266,-3.140780813373184
9250.908,-3.4457067845134164,-3.5900586413053057
9250.91,-3.9916069852079072,-3.9875202249411825
9250.912,-4.699307185902398,-4.335340783656035
9250.914,-5.509107386596888,-4.6471583939679375
9250.916,-6.208307587291378,-4.940182013405849
9250.918,-6.617507787985868,-5.223219293777422
9250.92,-6.677207988680358,-5.494292004124425
9250.922,-6.506608189374851,-5.746957610224323
9250.924,-6.268108390069341,-5.980134258795264
9250.926,-6.054708590763831,-6.200878559173856
9250.928,-5.901308791458321,-6.4197303849999745
9250.93,-5.841608992152812,-6.643705117108997
9250.932,-5.909809192847303,-6.870695967154139
9250.934,-6.114409393541793,-7.09189859677106
9250.936,-6.396009594236284,-7.298058600905356
9250.938,-6.685709794930774,-7.4863945755556225
9250.94,-6.975409995625266,-7.662207271862611
9250.942,-7.290910196319756,-7.837249971679602
9250.944,-7.6831103970142465,-8.024248459492382
9250.946,-8.160510597708736,-8.234662117540331
9250.948,-8.672110798403228,-8.475202262074767
9250.95,-9.149810999097717,-8.749107404854202
9250.952,-9.558911199792208,-9.051676780697871
9250.954,-9.891411400486698,-9.373178610033992
9250.956,-10.164211601181188,-9.69849903536871
9250.958,-10.36871180187568,-10.010985083729054
9250.96,-10.462412002570172,-10.290479092777353
9250.962,-10.403012203264662,-10.514645197297751
9250.964,-10.215412403959151,-10.663598721965567
9250.966,-10.044712604653641,-10.729949515850652
9250.968,-10.061712805348133,-10.721714799030226
9250.97,-10.334813006042623,-10.654160110289824
9250.972,-10.760913206737113,-10.536603652507655
9250.974,-11.119213407431603,-10.364854944813233
9250.976,-11.204313608126094,-10.12774804126062
9250.978,-10.965513808820585,-9.82132218368905
9250.98,-10.479714009515076,-9.45623017659133
9250.982,-9.925314210209567,-9.054784670020108
9250.984,-9.371314410904057,-8.636208633438358
9250.986,-8.808514611598548,-8.206866910650922
9250.988,-8.118114812293038,-7.762619768418064
9250.99,-7.248515012987529,-7.299796662689245
9250.992,-6.242315213682019,-6.822104466051334
9250.994,-5.304515414376509,-6.338141409462562
9250.996,-4.631115615071,-5.8534374613329
9250.998,-4.307115815765492,-5.365586422996146
9251.0,-4.179216016459982,-4.867030646154656
9251.002,-3.9746162171544723,-4.353817796656091
9251.004,-3.531216417848963,-3.8314138204464
9251.006,-2.908716618543453,-3.3146055269323917
9251.008,-2.363116819237943,-2.8229375282586777
9251.01,-2.115817019932434,-2.3695662512416864
9251.012,-2.1158172206269246,-1.9530997969695187
9251.014,-2.1331174213214146,-1.560953546277554
9251.016,-1.9027176220159046,-1.1790152632935573
9251.018,-1.3996178227103968,-0.805481592454173
9251.02,-0.8202180234048875,-0.44895942038628756
9251.022,-0.38521822409937734,-0.11926392434507838
9251.024,-0.11241842479386754,0.1860053028298617
9251.026,0.13488137451164128,0.48070909651936816
9251.028,0.5015811738171507,0.7818958035117881
9251.03,1.0128809731226607,1.0963016330033306
9251.032,1.5841807724281711,1.416705960213371
9251.034,2.10428057173368,1.7263914387045622
9251.036,2.4964803710391905,2.0116151832540194
9251.038,2.735280170344698,2.2704633995479484
9251.04,2.863179969650208,2.511693019843281
9251.042,3.016579768955717,2.746268417604391
9251.044,3.263879568261226,2.9761821867238725
9251.046,3.528179367566736,3.191662716110114
9251.048,3.6645791668722456,3.3803604655735753
9251.05,3.596378966177756,3.5350387204775418
9251.052,3.442678765483265,3.6612383232228556
9251.054,3.400278564788774,3.7712710042412474
9251.056,3.5620783640942832,3.874508262304216
9251.058,3.834878163399793,3.9712725193141845
9251.06,4.065177962705302,4.0559629469103236
